File,Author,NumCommits
wicket-examples/src/test/java/org/apache/wicket/util/markup/xhtml,Igor Vaynberg,
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html,Igor Vaynberg,1.0
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete,Igor Vaynberg,
wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table,Igor Vaynberg,
wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter,Igor Vaynberg,3.0
wicket-extensions/src/main/java/org/apache/wicket/extensions/requestlogger,Igor Vaynberg,
wicket-extensions/src/main/java/org/apache/wicket/extensions/wizard,Igor Vaynberg,
wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/repeater/data/table,Igor Vaynberg,
wicket-extensions/src/test/java/org/apache/wicket/util/markup/xhtml,Igor Vaynberg,
wicket-guice/src/main/java/org/apache/wicket/guice,Igor Vaynberg,
wicket-guice/src/test/java/org/apache/wicket/guice,Igor Vaynberg,
wicket-request/src/main/java/org/apache/wicket/request,Igor Vaynberg,1.0
wicket-request/src/test/java/org/apache/wicket/request,Igor Vaynberg,1.0
wicket-spring/src/main/java/org/apache/wicket/spring/injection/annot,Igor Vaynberg,
wicket-spring/src/test/java/org/apache/wicket/spring/injection/annot,Igor Vaynberg,
wicket-util/src/main/java/org/apache/wicket/util/lang,Igor Vaynberg,
wicket-util/src/main/java/org/apache/wicket/util/listener,Igor Vaynberg,1.0
wicket-util/src/main/java/org/apache/wicket/util/string,Igor Vaynberg,1.0
wicket-util/src/test/java/org/apache/wicket/util/collections,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/convert/converters,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/crypt,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/file,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/io,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/lang,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/license,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/markup/xhtml,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/parse/metapattern,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/size,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/string,Igor Vaynberg,1.0
wicket-util/src/test/java/org/apache/wicket/util/string/interpolator,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/time,Igor Vaynberg,
wicket-util/src/test/java/org/apache/wicket/util/value,Igor Vaynberg,
,Sven Meier,2.0
wicket-auth-roles/src/test/java/org/apache/wicket/util/markup/xhtml,Sven Meier,
wicket-core/src/main/java/org/apache/wicket,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/ajax,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/application,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/behavior,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/markup/html/form,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/markup/html/image,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/markup/html/internal,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/markup/html/link,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/markup/html/panel,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/markup/html/tree,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/markup/repeater/data,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/markup/transformer,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/page,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/pageStore,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/protocol/http,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/protocol/http/servlet,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/request/cycle,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/request/handler,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/request/handler/logger,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/request/handler/render,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/request/mapper,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/resource,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/resource/aggregation,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/resource/dependencies,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/settings,Sven Meier,
wicket-core/src/main/java/org/apache/wicket/settings/def,Sven Meier,1.0
wicket-core/src/test/java/org/apache/wicket,Sven Meier,1.0
wicket-core/src/test/java/org/apache/wicket/ajax,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/autolink,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/basic,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/border,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/debug,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form/border,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form/encryption,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form/feedback,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form/formComponentPanel,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form/imagebutton,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form/login,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form/upload,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form/validation,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/form/validation/innerfeedback,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/header,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/header/inheritance,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/header/testing,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/header/testing2,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/header/testing3,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/header/threelayers,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/image,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/internal,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/link,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/link/submitLink,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/list,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/navigation/paging,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/panel,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/tags,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/html/tree,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/outputTransformer,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/parser,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/parser/filter,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/renderStrategy,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/resolver,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/resolver/border,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markup/resolver/issue3559,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/markupFragments,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/model,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/page,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/page/persistent/disk,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/properties,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/protocol/http,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/protocol/http/request,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/protocol/http/servlet,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/protocol/https,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/request/cycle,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/request/handler,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/request/handler/render,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/request/mapper,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/request/mapper/info,Sven Meier,
wicket-core/src/test/java/org/apache/wicket/request/resource,Sven Meier,
