Author,File,NumLines
Guillaume Laforge,src/main/org/codehaus/groovy/control/messages,95.0
Hein Meling,src/main/org/codehaus/groovy/ant,26.0
James Strachan,src/main/org/codehaus/groovy/ant,475.0
James Strachan,src/main/org/codehaus/groovy/classgen,763.0
James Strachan,src/main/org/codehaus/groovy/control,869.0
James Strachan,src/main/org/codehaus/groovy/control/io,39.0
James Strachan,src/main/org/codehaus/groovy/control/messages,4.0
Jason Dillon,src/main/org/codehaus/groovy/ant,721.0
Jason Dillon,src/main/org/codehaus/groovy/control,1.0
Jeremy Rayner,src/main/org/codehaus/groovy/ant,447.0
Jeremy Rayner,src/main/org/codehaus/groovy/control,36.0
Jochen Theodorou,src/main/org/codehaus/groovy/ant,728.0
Jochen Theodorou,src/main/org/codehaus/groovy/classgen,3698.0
Jochen Theodorou,src/main/org/codehaus/groovy/control,2069.0
Jochen Theodorou,src/main/org/codehaus/groovy/control/io,21.0
Jochen Theodorou,src/main/org/codehaus/groovy/control/messages,47.0
Jochen Theodorou,src/main/org/codehaus/groovy/vmplugin,78.0
Jochen Theodorou,src/main/org/codehaus/groovy/vmplugin/v4,105.0
Jochen Theodorou,src/main/org/codehaus/groovy/vmplugin/v5,556.0
Marc Guillemot,src/main/org/codehaus/groovy/ant,88.0
Marc Guillemot,src/main/org/codehaus/groovy/classgen,3.0
Martin C. Martin,src/main/org/codehaus/groovy/classgen,1.0
Martin Kempf,src/main/org/codehaus/groovy/control,310.0
Paul King,src/main/org/codehaus/groovy/ant,302.0
Paul King,src/main/org/codehaus/groovy/binding,10.0
Paul King,src/main/org/codehaus/groovy/classgen,2111.0
Paul King,src/main/org/codehaus/groovy/control,427.0
Paul King,src/main/org/codehaus/groovy/control/io,118.0
Paul King,src/main/org/codehaus/groovy/control/messages,1.0
Pilho Kim,src/main/org/codehaus/groovy/classgen,78.0
Russel Winder,src/main/org/codehaus/groovy/ant,3.0
Russel Winder,src/main/org/codehaus/groovy/classgen,23.0
Russel Winder,src/main/org/codehaus/groovy/control,1.0
Sam Pullara,src/main/org/codehaus/groovy/control,8.0
Sam Pullara,src/main/org/codehaus/groovy/control/messages,25.0
Steve Goetze,src/main/org/codehaus/groovy/classgen,5.0
Steve Goetze,src/main/org/codehaus/groovy/control,9.0
Zohar Melamed,src/main/org/codehaus/groovy/control,25.0
Alex Tkachman,src/main/org/codehaus/groovy/reflection,1544.0
Alex Tkachman,src/main/org/codehaus/groovy/tools,2.0
Bing Ran,src/main/org/codehaus/groovy/syntax,7.0
Boc McWhirter,src/main/org/codehaus/groovy/syntax,11.0
Boc McWhirter,src/main/org/codehaus/groovy/tools,64.0
Chris Poirier,src/main/org/codehaus/groovy/syntax,2647.0
Chris Poirier,src/main/org/codehaus/groovy/tools,228.0
Danno Ferrin,src/main/org/codehaus/groovy/reflection,18.0
Danno Ferrin,src/main/org/codehaus/groovy/tools/javac,30.0
Graeme Rocher,src/main/org/codehaus/groovy/tools,20.0
Guillaume Laforge,src/main/org/codehaus/groovy/syntax,162.0
Guillaume Laforge,src/main/org/codehaus/groovy/tools,123.0
Guillaume Laforge,src/main/org/codehaus/groovy/tools/groovydoc,45.0
Guillaume Laforge,src/main/org/codehaus/groovy/tools/xml,13.0
Hein Meling,src/main/org/codehaus/groovy/tools,3.0
James Strachan,src/main/org/codehaus/groovy/syntax,591.0
James Strachan,src/main/org/codehaus/groovy/tools,220.0
James Strachan,src/main/org/codehaus/groovy/tools/xml,209.0
Jason Dillon,src/main/org/codehaus/groovy/tools,16.0
Jason Dillon,src/main/org/codehaus/groovy/tools/javac,143.0
Jason Dillon,src/main/org/codehaus/groovy/tools/shell,194.0
Jason Dillon,src/main/org/codehaus/groovy/tools/shell/util,969.0
Jeremy Rayner,src/main/org/codehaus/groovy/tools/groovydoc,1649.0
Jim White,src/main/org/codehaus/groovy/reflection,72.0
Joachim Baumann,src/main/org/codehaus/groovy/tools,15.0
Jochen Theodorou,src/main/org/codehaus/groovy/reflection,394.0
Jochen Theodorou,src/main/org/codehaus/groovy/reflection/stdclasses,737.0
Jochen Theodorou,src/main/org/codehaus/groovy/syntax,53.0
Jochen Theodorou,src/main/org/codehaus/groovy/tools,462.0
Jochen Theodorou,src/main/org/codehaus/groovy/tools/groovydoc,119.0
Jochen Theodorou,src/main/org/codehaus/groovy/tools/javac,980.0
Marc Guillemot,src/main/org/codehaus/groovy/syntax,4.0
Paul King,src/main/org/codehaus/groovy/reflection,154.0
Paul King,src/main/org/codehaus/groovy/reflection/stdclasses,1.0
Paul King,src/main/org/codehaus/groovy/syntax,33.0
Paul King,src/main/org/codehaus/groovy/tools,200.0
Paul King,src/main/org/codehaus/groovy/tools/groovydoc,236.0
Paul King,src/main/org/codehaus/groovy/tools/javac,11.0
Paul King,src/main/org/codehaus/groovy/tools/shell/util,2.0
Paul King,src/main/org/codehaus/groovy/tools/xml,154.0
Pilho Kim,src/main/org/codehaus/groovy/syntax,57.0
Russel Winder,src/main/org/codehaus/groovy/tools,16.0
Sam Pullara,src/main/org/codehaus/groovy/syntax,18.0
Steve Goetze,src/main/org/codehaus/groovy/syntax,14.0
Zohar Melamed,src/main/org/codehaus/groovy/syntax,2.0
Zohar Melamed,src/main/org/codehaus/groovy/tools,3.0
Alan Green,src/main/groovy/ui,24.0
Chris Poirier,src/main/groovy/text,6.0
Chris Poirier,src/main/groovy/ui,6.0
Christian Stein,src/main/groovy/text,230.0
Christian Stein,src/main/groovy/ui,29.0
Danno Ferrin,src/main/groovy/model,38.0
Danno Ferrin,src/main/groovy/swing/binding,390.0
Danno Ferrin,src/main/groovy/ui,204.0
Danno Ferrin,src/main/groovy/ui/text,2115.0
Dierk Koenig,src/main/groovy/ui,68.0
Graeme Rocher,src/main/groovy/ui,51.0
Guillaume Alleon,src/main/groovy/xml,50.0
Guillaume Laforge,src/main/groovy/model,105.0
Guillaume Laforge,src/main/groovy/swing/impl,91.0
Guillaume Laforge,src/main/groovy/text,171.0
Guillaume Laforge,src/main/groovy/ui,223.0
Guillaume Laforge,src/main/groovy/xml,221.0
Guillaume Laforge,src/main/groovy/xml/dom,13.0
Guillaume Laforge,src/main/groovy/xml/streamingmarkupsupport,45.0
James Strachan,src/main/groovy/model,478.0
James Strachan,src/main/groovy/swing/impl,367.0
James Strachan,src/main/groovy/text,4.0
James Strachan,src/main/groovy/ui,381.0
James Strachan,src/main/groovy/xml,664.0
Jason Dillon,src/main/groovy/ui,557.0
Jeremy Rayner,src/main/groovy/ui,155.0
Jeremy Rayner,src/main/groovy/xml,36.0
Jochen Theodorou,src/main/groovy/model,1.0
Jochen Theodorou,src/main/groovy/text,164.0
Jochen Theodorou,src/main/groovy/ui,35.0
Jochen Theodorou,src/main/groovy/xml,66.0
Jochen Theodorou,src/main/groovy/xml/streamingmarkupsupport,13.0
John Wilson,src/main/groovy/text,19.0
John Wilson,src/main/groovy/ui,1.0
John Wilson,src/main/groovy/xml,48.0
John Wilson,src/main/groovy/xml/streamingmarkupsupport,278.0
Marc Guillemot,src/main/groovy/model,2.0
Paul King,src/main/groovy/model,18.0
Paul King,src/main/groovy/swing/impl,34.0
Paul King,src/main/groovy/text,143.0
Paul King,src/main/groovy/ui,28.0
Paul King,src/main/groovy/ui/text,229.0
Paul King,src/main/groovy/xml,176.0
Paul King,src/main/groovy/xml/dom,403.0
Paul King,src/main/groovy/xml/streamingmarkupsupport,115.0
Russel Winder,src/main/groovy/ui,1.0
Sam Pullara,src/main/groovy/text,180.0
Sam Pullara,src/main/groovy/ui,101.0
Sam Pullara,src/main/groovy/xml,36.0
Sam Pullara,src/main/groovy/xml/dom,17.0
Scott Stirling,src/main/groovy/xml,25.0
Yuri Schimke,src/main/groovy/ui,3.0
Alan Green,src/main/groovy/inspect,6.0
Alex Tkachman,src/main/groovy/inspect,10.0
Alex Tkachman,src/main/groovy/lang,1033.0
Bing Ran,src/main/groovy/lang,24.0
Bing Ran,src/main/groovy/sql,9.0
Chris Poirier,src/main/groovy/lang,3.0
Chris Poirier,src/main/groovy/sql,4.0
Christian Stein,src/main/groovy/lang,9.0
Christian Stein,src/main/groovy/servlet,993.0
Dierk Koenig,src/main/groovy/inspect,281.0
Dierk Koenig,src/main/groovy/lang,376.0
Dierk Koenig,src/main/groovy/mock,7.0
Dierk Koenig,src/main/groovy/mock/interceptor,51.0
Dierk Koenig,src/main/groovy/servlet,10.0
Franck Rasolo,src/main/groovy/lang,11.0
Graeme Rocher,src/main/groovy/lang,2239.0
Graeme Rocher,src/main/groovy/mock/interceptor,30.0
Graeme Rocher,src/main/groovy/sql,1.0
Guillaume Laforge,src/main/groovy/inspect,15.0
Guillaume Laforge,src/main/groovy/lang,1030.0
Guillaume Laforge,src/main/groovy/mock,32.0
Guillaume Laforge,src/main/groovy/mock/interceptor,16.0
Guillaume Laforge,src/main/groovy/security,17.0
Guillaume Laforge,src/main/groovy/servlet,155.0
Guillaume Laforge,src/main/groovy/sql,657.0
Guillaume Laforge,src/main/groovy/time,50.0
James Strachan,src/main/groovy/lang,1771.0
James Strachan,src/main/groovy/mock,104.0
James Strachan,src/main/groovy/security,21.0
James Strachan,src/main/groovy/servlet,40.0
James Strachan,src/main/groovy/sql,796.0
Jason Dillon,src/main/groovy/lang,8.0
Jeremy Rayner,src/main/groovy/lang,13.0
Jochen Theodorou,src/main/groovy/inspect,2.0
Jochen Theodorou,src/main/groovy/lang,1178.0
Jochen Theodorou,src/main/groovy/mock,1.0
Jochen Theodorou,src/main/groovy/servlet,14.0
Jochen Theodorou,src/main/groovy/sql,930.0
John Stump,src/main/groovy/lang,79.0
John Wilson,src/main/groovy/lang,353.0
John Wilson,src/main/groovy/servlet,1.0
John Wilson,src/main/groovy/sql,1.0
John Wilson,src/main/groovy/time,447.0
Marc Guillemot,src/main/groovy/lang,7.0
Marc Guillemot,src/main/groovy/servlet,3.0
Marc Guillemot,src/main/groovy/sql,2.0
Martin C. Martin,src/main/groovy/lang,4.0
Paul King,src/main/groovy/inspect,14.0
Paul King,src/main/groovy/io,85.0
Paul King,src/main/groovy/lang,2537.0
Paul King,src/main/groovy/mock,6.0
Paul King,src/main/groovy/servlet,16.0
Paul King,src/main/groovy/sql,334.0
Paul King,src/main/groovy/time,42.0
Pilho Kim,src/main/groovy/lang,191.0
Russel Winder,src/main/groovy/lang,9.0
Sam Pullara,src/main/groovy/lang,386.0
Sam Pullara,src/main/groovy/servlet,105.0
Sam Pullara,src/main/groovy/sql,8.0
Scott Stirling,src/main/groovy/lang,171.0
