"File","Author","NumCommits"
"serde/src/java/org/apache/hadoop/hive/serde2/lazydio","Kevin Wilfong",NA
"serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive","Kevin Wilfong",NA
"serde/src/test/org/apache/hadoop/hive/serde2/objectinspector","Kevin Wilfong",NA
"service/lib/php/ext/thrift_protocol","Kevin Wilfong",NA
"service/lib/php/ext/thrift_protocol/tags/1.0.0","Kevin Wilfong",NA
"service/lib/py/fb303","Kevin Wilfong",NA
"service/lib/py/thrift/protocol","Kevin Wilfong",NA
"service/lib/py/thrift/reflection","Kevin Wilfong",NA
"service/lib/py/thrift/reflection/limited","Kevin Wilfong",NA
"service/src/gen-py","Kevin Wilfong",NA
"service/src/gen/thrift/gen-py","Kevin Wilfong",NA
"service/src/java/org/apache/hadoop/hive/service","Kevin Wilfong",NA
"service/src/test/php","Kevin Wilfong",NA
"shims","Kevin Wilfong",NA
"shims/src/0.20/java/org/apache/hadoop/fs","Kevin Wilfong",NA
"shims/src/0.20/java/org/apache/hadoop/hive/shims","Kevin Wilfong",NA
"shims/src/0.20S/java/org/apache/hadoop/hive/shims","Kevin Wilfong",NA
"shims/src/0.20S/java/org/apache/hadoop/hive/thrift","Kevin Wilfong",NA
"shims/src/0.23/java/org/apache/hadoop/hive/shims","Kevin Wilfong",NA
"shims/src/0.23/java/org/apache/hadoop/hive/thrift","Kevin Wilfong",NA
"shims/src/common-secure/java/org/apache/hadoop/hive/shims","Kevin Wilfong",NA
"shims/src/common-secure/java/org/apache/hadoop/hive/thrift","Kevin Wilfong",NA
